last_energy,proposed_energy
-223369.8527506816,-223369.3248545375
-223369.8527506816,-223368.9685668856
-223369.8527506816,-223369.3197648057
-223369.8527506816,-223369.8730554862
-223369.8730554862,-223369.2784769197
-223369.8730554862,-223369.6245103154
-223369.8730554862,-223369.5663269465
-223369.8730554862,-223369.2377078390
-223369.8730554862,-223368.6903271674
-223369.8730554862,-223369.2038798819
-223369.8730554862,-223369.3015681402
-223369.8730554862,-223368.9956879587
-223369.8730554862,-223369.1388179839
-223369.8730554862,-223369.5363706122
-223369.8730554862,-223368.8880533561
-223369.8730554862,-223369.3639326078
-223369.8730554862,-223369.1229225074
-223369.8730554862,-223369.3309880391
-223369.8730554862,-223369.8036524345
-223369.8036524345,-223369.5027336223
-223369.8036524345,-223368.9324016623
-223369.8036524345,-223369.4334928783
-223369.8036524345,-223369.3243427622
-223369.8036524345,-223368.9524848668
-223369.8036524345,-223369.6401865224
-223369.8036524345,-223369.0413227417
-223369.8036524345,-223369.2335473341
-223369.8036524345,-223369.3292813579
-223369.8036524345,-223369.1242945256
-223369.8036524345,-223369.1959509785
-223369.8036524345,-223369.2885732769
-223369.8036524345,-223368.9210136978
-223369.8036524345,-223369.6657155978
-223369.8036524345,-223369.0148451200
-223369.8036524345,-223369.7021200915
-223369.8036524345,-223369.3531157780
-223369.8036524345,-223369.0722137147
-223369.8036524345,-223369.7168863600
-223369.8036524345,-223369.3167546405
-223369.8036524345,-223369.6834936115
-223369.8036524345,-223369.2544104496
-223369.8036524345,-223369.3809958527
-223369.8036524345,-223369.3266231993
-223369.8036524345,-223369.3462088675
-223369.8036524345,-223369.0961959445
-223369.8036524345,-223369.2587851755
-223369.8036524345,-223369.1109808581
-223369.8036524345,-223369.4060325018
-223369.8036524345,-223369.4678206628
-223369.8036524345,-223369.1994264406
-223369.8036524345,-223369.4223644357
-223369.8036524345,-223369.1505422117
-223369.8036524345,-223369.3311502547
-223369.8036524345,-223369.1911805245
-223369.8036524345,-223368.6563770660
-223369.8036524345,-223369.7408147745
-223369.8036524345,-223368.7593805224
-223369.8036524345,-223369.3584597877
-223369.8036524345,-223369.4567023264
-223369.8036524345,-223368.9503913649
-223369.8036524345,-223369.5734984359
-223369.8036524345,-223369.4688577449
-223369.8036524345,-223369.6565540647
-223369.8036524345,-223369.3711466382
-223369.8036524345,-223369.4559609162
-223369.8036524345,-223368.8886616791
-223369.8036524345,-223369.3387682047
-223369.8036524345,-223368.7960646311
-223369.8036524345,-223369.3442406728
-223369.8036524345,-223369.3992601643
-223369.8036524345,-223369.1982112022
-223369.8036524345,-223369.4348053907
-223369.8036524345,-223369.6267640856
-223369.8036524345,-223369.7191056508
-223369.8036524345,-223369.2950726326
-223369.8036524345,-223369.2904572681
-223369.8036524345,-223369.0773024168
-223369.8036524345,-223369.2634815636
-223369.8036524345,-223369.3805365860
-223369.8036524345,-223369.2327073062
-223369.8036524345,-223369.2143106728
-223369.8036524345,-223369.2830326863
-223369.8036524345,-223368.9746392922
-223369.8036524345,-223369.7468929735
-223369.8036524345,-223369.5143900159
-223369.8036524345,-223369.7439521051
-223369.7439521051,-223369.3184083664
-223369.7439521051,-223369.3130389156
-223369.7439521051,-223369.6763163861
-223369.6763163861,-223369.5619806839
-223369.6763163861,-223369.2564315783
-223369.6763163861,-223368.9792366404
-223369.6763163861,-223368.9888443690
-223369.6763163861,-223369.4181942348
-223369.6763163861,-223369.5305819331
-223369.6763163861,-223369.1238169970
-223369.6763163861,-223369.4400345318
-223369.6763163861,-223369.5578045507
-223369.6763163861,-223369.3749363490
-223369.6763163861,-223369.5768480205
-223369.6763163861,-223369.4271189527
-223369.6763163861,-223368.6741329737
-223369.6763163861,-223368.6700180579
-223369.6763163861,-223369.0703299050
-223369.6763163861,-223369.5480502232
-223369.6763163861,-223369.5085907668
-223369.6763163861,-223369.2174179588
-223369.6763163861,-223368.7975546506
-223369.6763163861,-223368.6995382547
-223369.6763163861,-223368.6767378169
-223369.6763163861,-223368.7884287956
-223369.6763163861,-223368.8352814462
-223369.6763163861,-223369.1327141281
-223369.6763163861,-223369.3390513277
-223369.6763163861,-223368.3607593811
-223369.6763163861,-223368.8958446083
-223369.6763163861,-223369.6341178693
-223369.6763163861,-223369.4196708013
-223369.6763163861,-223369.7783584706
-223369.7783584706,-223368.9604124407
-223369.7783584706,-223369.8428565527
-223369.8428565527,-223368.8285213017
-223369.8428565527,-223369.7167771876
-223369.8428565527,-223369.0016731582
-223369.8428565527,-223369.0873581552
-223369.8428565527,-223369.1930077253
-223369.8428565527,-223369.3846359859
-223369.8428565527,-223368.9898426109
-223369.8428565527,-223368.8495393379
-223369.8428565527,-223369.3208353818
-223369.8428565527,-223369.8073779679
-223369.8073779679,-223369.3071655299
-223369.8073779679,-223369.3342981438
-223369.8073779679,-223369.0278347689
-223369.8073779679,-223369.7328990923
-223369.8073779679,-223368.8136418182
-223369.8073779679,-223368.9647018249
-223369.8073779679,-223369.3199404941
-223369.8073779679,-223369.5763280209
-223369.8073779679,-223370.0060137699
-223370.0060137699,-223369.2492496546
-223370.0060137699,-223369.3841362387
-223370.0060137699,-223369.2199116724
-223370.0060137699,-223369.2158102905
-223370.0060137699,-223369.2513767488
-223370.0060137699,-223369.4408869734
-223370.0060137699,-223369.8154226344
-223370.0060137699,-223369.5545198028
-223370.0060137699,-223369.1119957946
-223370.0060137699,-223369.1680548684
-223370.0060137699,-223369.3094311068
-223370.0060137699,-223369.7908812158
-223370.0060137699,-223369.0740100798
-223370.0060137699,-223369.6799178056
-223370.0060137699,-223369.2953898789
-223370.0060137699,-223369.4179739051
-223370.0060137699,-223369.7845454665
-223370.0060137699,-223369.1025634730
-223370.0060137699,-223369.8891053640
-223370.0060137699,-223369.2141828375
-223370.0060137699,-223369.7446358193
-223370.0060137699,-223369.8482656810
-223370.0060137699,-223369.5083555807
-223370.0060137699,-223369.4443738358
-223370.0060137699,-223369.8433275349
-223370.0060137699,-223369.5659018854
-223370.0060137699,-223369.2279042854
-223370.0060137699,-223369.8783145347
-223370.0060137699,-223369.2518885375
-223370.0060137699,-223369.4271570958
-223370.0060137699,-223369.1545039606
-223370.0060137699,-223369.7320179621
-223370.0060137699,-223369.9270811703
-223370.0060137699,-223369.6757392211
-223370.0060137699,-223369.7826742345
-223370.0060137699,-223369.0084655316
-223370.0060137699,-223369.5650492297
-223370.0060137699,-223369.5698567342
-223370.0060137699,-223369.8047966815
-223370.0060137699,-223369.4752811058
-223370.0060137699,-223369.8044214882
-223370.0060137699,-223369.3367954102
-223370.0060137699,-223369.3385691054
-223370.0060137699,-223369.6310698678
-223370.0060137699,-223369.6066403588
-223370.0060137699,-223369.6041246455
-223370.0060137699,-223369.1844343664
-223370.0060137699,-223369.4581900440
-223370.0060137699,-223369.4449457622
-223370.0060137699,-223368.7697037388
-223370.0060137699,-223369.7480322433
-223370.0060137699,-223368.9144353364
-223370.0060137699,-223369.3261601908
-223370.0060137699,-223369.7420142741
-223370.0060137699,-223369.1815733990
-223370.0060137699,-223369.4501122381
-223370.0060137699,-223369.1531764305
-223370.0060137699,-223369.0761479343
-223370.0060137699,-223369.6981348926
-223370.0060137699,-223369.4761807547
-223370.0060137699,-223368.8384226345
-223370.0060137699,-223369.6698872200
-223370.0060137699,-223369.7752235376
-223370.0060137699,-223369.4712947916
-223370.0060137699,-223369.3207142498
-223370.0060137699,-223369.2712890043
-223370.0060137699,-223369.9366464121
-223369.9366464121,-223369.2878964026
-223369.9366464121,-223369.1096319618
-223369.9366464121,-223369.8923593455
-223369.8923593455,-223369.6361699557
-223369.8923593455,-223368.7638022388
-223369.8923593455,-223369.7552827313
-223369.8923593455,-223369.0561613957
-223369.8923593455,-223369.1285044440
-223369.8923593455,-223369.0728464508
-223369.8923593455,-223369.5329814473
-223369.8923593455,-223369.3025465218
-223369.8923593455,-223369.6239728798
-223369.8923593455,-223368.9995391792
-223369.8923593455,-223369.1442761216
-223369.8923593455,-223369.6915215303
-223369.8923593455,-223369.2611438666
-223369.8923593455,-223368.8812968581
-223369.8923593455,-223369.0227630648
-223369.8923593455,-223369.0231849359
-223369.8923593455,-223369.0903005231
-223369.8923593455,-223369.1982815861
-223369.8923593455,-223369.0128938883
-223369.8923593455,-223369.0284830467
-223369.8923593455,-223369.6761111901
-223369.8923593455,-223369.1397559738
-223369.8923593455,-223369.0074665903
-223369.8923593455,-223369.0497338676
-223369.8923593455,-223368.9155272888
-223369.8923593455,-223369.0804665741
-223369.8923593455,-223369.5153183900
-223369.8923593455,-223369.3725037138
-223369.8923593455,-223369.2229100305
-223369.8923593455,-223369.2141559208
-223369.8923593455,-223369.4396825562
-223369.8923593455,-223369.7125677204
-223369.8923593455,-223368.9112577603
-223369.8923593455,-223369.5113513250
-223369.8923593455,-223369.4538494240
-223369.8923593455,-223369.8134110755
-223369.8923593455,-223369.1904477286
-223369.8923593455,-223369.1510751494
-223369.8923593455,-223369.0594585913
-223369.8923593455,-223369.7939662769
-223369.8923593455,-223369.1318526304
-223369.8923593455,-223368.9971994848
-223369.8923593455,-223369.6567506507
-223369.8923593455,-223369.2156856340
-223369.8923593455,-223369.0343594419
-223369.8923593455,-223369.0931041435
-223369.8923593455,-223369.3690207311
-223369.8923593455,-223369.8363524394
-223369.8923593455,-223368.8639938491
-223369.8923593455,-223368.7823441760
-223369.8923593455,-223369.1288236084
-223369.8923593455,-223369.2040177095
-223369.8923593455,-223368.8079116475
-223369.8923593455,-223369.3182607522
-223369.8923593455,-223369.4341448060
-223369.8923593455,-223369.7090929003
-223369.8923593455,-223369.4015625078
-223369.8923593455,-223369.6479822547
-223369.8923593455,-223369.6139130013
-223369.8923593455,-223369.2319521584
-223369.8923593455,-223369.8353118240
-223369.8923593455,-223369.6698740843
-223369.8923593455,-223369.4436798620
-223369.8923593455,-223369.1627065676
-223369.8923593455,-223369.3750206779
-223369.8923593455,-223369.1143588866
-223369.8923593455,-223369.4264033193
-223369.8923593455,-223369.5318196808
-223369.8923593455,-223369.7811002177
-223369.8923593455,-223369.5048859935
-223369.8923593455,-223369.1485574051
-223369.8923593455,-223369.2268353379
-223369.8923593455,-223369.2357566628
-223369.8923593455,-223369.0306942606
-223369.8923593455,-223368.9366822060
-223369.8923593455,-223369.0033784812
-223369.8923593455,-223369.9115072240
-223369.9115072240,-223369.1757358332
-223369.9115072240,-223369.7009489904
-223369.9115072240,-223369.1472447858
-223369.9115072240,-223369.5854009368
-223369.9115072240,-223369.0869013882
-223369.9115072240,-223369.3732040965
-223369.9115072240,-223369.0281724202
-223369.9115072240,-223369.7306886335
-223369.9115072240,-223369.5121210575
-223369.9115072240,-223369.1398620271
-223369.9115072240,-223369.7014392326
-223369.9115072240,-223369.3663919391
-223369.9115072240,-223369.3887264393
-223369.9115072240,-223369.1137791355
-223369.9115072240,-223369.0432526287
-223369.9115072240,-223369.2848024058
-223369.9115072240,-223369.5341488257
-223369.9115072240,-223368.8093972243
-223369.9115072240,-223369.6043626858
-223369.9115072240,-223369.6343952875
-223369.9115072240,-223369.3826142193
-223369.9115072240,-223369.1094831376
-223369.9115072240,-223369.2857550232
-223369.9115072240,-223369.1945977674
-223369.9115072240,-223369.1068706736
-223369.9115072240,-223369.0429549093
-223369.9115072240,-223369.1882216826
-223369.9115072240,-223369.6272720386
-223369.9115072240,-223369.6956918043
-223369.9115072240,-223369.3448352254
-223369.9115072240,-223369.3897233071
-223369.9115072240,-223369.4773629693
-223369.9115072240,-223369.2223792038
-223369.9115072240,-223369.3175032088
-223369.9115072240,-223369.9318857725
-223369.9318857725,-223369.8385170454
-223369.9318857725,-223369.5015330473
-223369.9318857725,-223369.2420235465
-223369.9318857725,-223369.1002885457
-223369.9318857725,-223369.1580103928
-223369.9318857725,-223369.7852344598
-223369.9318857725,-223369.2911093674
-223369.9318857725,-223369.2328468991
-223369.9318857725,-223369.4471044457
-223369.9318857725,-223369.3092583409
-223369.9318857725,-223369.6401114422
-223369.9318857725,-223369.3243514324
-223369.9318857725,-223369.3805569224
-223369.9318857725,-223369.9168056039
-223369.9318857725,-223369.1492892150
-223369.9318857725,-223369.5672834512
-223369.9318857725,-223369.4972848237
-223369.9318857725,-223369.6411979058
-223369.9318857725,-223369.5945068414
-223369.9318857725,-223368.9348870774
-223369.9318857725,-223369.3259956452
-223369.9318857725,-223369.5289097073
-223369.9318857725,-223369.0230405903
-223369.9318857725,-223369.4234334585
-223369.9318857725,-223369.7162394109
-223369.9318857725,-223369.1650914089
-223369.9318857725,-223369.1159426327
-223369.9318857725,-223369.3489400112
-223369.9318857725,-223369.7549996474
-223369.9318857725,-223369.2507781953
-223369.9318857725,-223369.2888117552
-223369.9318857725,-223369.4359931473
-223369.9318857725,-223369.4864730684
-223369.9318857725,-223369.4167002083
-223369.9318857725,-223369.8386843115
-223369.8386843115,-223369.3742487762
-223369.8386843115,-223369.5498312316
-223369.8386843115,-223369.0269569602
-223369.8386843115,-223369.0440981112
-223369.8386843115,-223369.6644154304
-223369.8386843115,-223369.5592053679
-223369.8386843115,-223368.9307191767
-223369.8386843115,-223369.5086842043
-223369.8386843115,-223369.0776565752
-223369.8386843115,-223369.5527435890
-223369.8386843115,-223369.0794552493
-223369.8386843115,-223369.0686754020
-223369.8386843115,-223369.3294205953
-223369.8386843115,-223369.4599294051
-223369.8386843115,-223369.4439539473
-223369.8386843115,-223369.5544679663
-223369.8386843115,-223369.4406640453
-223369.8386843115,-223369.1576303974
-223369.8386843115,-223369.4381044442
-223369.8386843115,-223368.9480109847
-223369.8386843115,-223369.0730718581
-223369.8386843115,-223368.8257420545
-223369.8386843115,-223369.2489406629
-223369.8386843115,-223368.9918424246
-223369.8386843115,-223369.2464455377
-223369.8386843115,-223369.0617527297
-223369.8386843115,-223369.3591878043
-223369.8386843115,-223369.3474468930
-223369.8386843115,-223369.4190900205
-223369.8386843115,-223369.2638019470
-223369.8386843115,-223368.8794426954
-223369.8386843115,-223369.2435742992
-223369.8386843115,-223369.4513975139
-223369.8386843115,-223369.4474165415
-223369.8386843115,-223369.3224498796
-223369.8386843115,-223369.6432061944
-223369.8386843115,-223369.7325620650
-223369.8386843115,-223369.1837524904
-223369.8386843115,-223369.9110243313
-223369.9110243313,-223369.1122599174
-223369.9110243313,-223369.5373325523
-223369.9110243313,-223369.1875498133
-223369.9110243313,-223369.3612826271
-223369.9110243313,-223369.3044909613
-223369.9110243313,-223369.6891585018
-223369.9110243313,-223369.5281552834
-223369.9110243313,-223369.1129914332
-223369.9110243313,-223369.8733463326
-223369.9110243313,-223369.6352101663
-223369.9110243313,-223369.6772518007
-223369.9110243313,-223369.5771191049
-223369.9110243313,-223369.7442455523
-223369.9110243313,-223369.7898651841
-223369.9110243313,-223369.8881502108
-223369.9110243313,-223369.6991069415
-223369.9110243313,-223369.5809569506
-223369.9110243313,-223369.0373828725
-223369.9110243313,-223369.1851679116
-223369.9110243313,-223369.4364006254
-223369.9110243313,-223369.2152814406
-223369.9110243313,-223369.7363232353
-223369.9110243313,-223369.1736319008
-223369.9110243313,-223369.1825989507
-223369.9110243313,-223369.5659707607
-223369.9110243313,-223369.7072332366
-223369.9110243313,-223369.1200136914
-223369.9110243313,-223368.9875558302
-223369.9110243313,-223369.5026912582
-223369.9110243313,-223369.8526633481
-223369.9110243313,-223369.3312803076
-223369.9110243313,-223369.4271417261
-223369.9110243313,-223369.7624596094
-223369.9110243313,-223369.5364192837
-223369.9110243313,-223369.3412359354
-223369.9110243313,-223369.6759758300
-223369.9110243313,-223368.9590266055
-223369.9110243313,-223368.7842142074
-223369.9110243313,-223369.2257195574
-223369.9110243313,-223369.1143186529
-223369.9110243313,-223369.7624115114
-223369.9110243313,-223369.2011042971
-223369.9110243313,-223369.3782728452
-223369.9110243313,-223369.1914368235
-223369.9110243313,-223369.3052866116
-223369.9110243313,-223369.1519936660
-223369.9110243313,-223369.5071645336
-223369.9110243313,-223369.1580960685
-223369.9110243313,-223369.7082135134
-223369.9110243313,-223369.1613885344
-223369.9110243313,-223369.0074326668
-223369.9110243313,-223369.6062915597
-223369.9110243313,-223369.0835584215
-223369.9110243313,-223369.4407513875
-223369.9110243313,-223369.7663286960
-223369.9110243313,-223368.9326649714
-223369.9110243313,-223369.7033928140
-223369.9110243313,-223369.0837470857
-223369.9110243313,-223369.6112293204
-223369.9110243313,-223369.3977860314
-223369.9110243313,-223369.6398835896
-223369.9110243313,-223369.3136082659
-223369.9110243313,-223368.9856030878
-223369.9110243313,-223369.1654436317
-223369.9110243313,-223369.2227588385
-223369.9110243313,-223369.5282715769
-223369.9110243313,-223369.8894165653
-223369.8894165653,-223369.0228982779
-223369.8894165653,-223369.2685792374
-223369.8894165653,-223369.2675354700
-223369.8894165653,-223369.3463735069
-223369.8894165653,-223368.9701027927
-223369.8894165653,-223369.1040907676
-223369.8894165653,-223369.2215022194
-223369.8894165653,-223369.2255399250
-223369.8894165653,-223369.3592255996
-223369.8894165653,-223369.7640758139
-223369.8894165653,-223369.4879201475
-223369.8894165653,-223369.3383119325
-223369.8894165653,-223369.6327830576
-223369.8894165653,-223369.2941089195
-223369.8894165653,-223369.2882264316
-223369.8894165653,-223369.4883619458
-223369.8894165653,-223369.0961417478
-223369.8894165653,-223369.5562774826
-223369.8894165653,-223369.8309498529
-223369.8309498529,-223368.9518131650
-223369.8309498529,-223369.0208810836
-223369.8309498529,-223368.8473405518
-223369.8309498529,-223368.7563892364
-223369.8309498529,-223369.5023518615
-223369.8309498529,-223369.0203134225
-223369.8309498529,-223369.0649749867
-223369.8309498529,-223369.4868970397
-223369.8309498529,-223369.5281152638
-223369.8309498529,-223369.5621587047
-223369.8309498529,-223369.5570899895
-223369.8309498529,-223369.0798804773
-223369.8309498529,-223369.1312493460
-223369.8309498529,-223369.1570943300
-223369.8309498529,-223369.4012772161
-223369.8309498529,-223369.6440456437
-223369.8309498529,-223369.1747460271
-223369.8309498529,-223369.4355353776
-223369.8309498529,-223369.4446586865
-223369.8309498529,-223369.1544670968
-223369.8309498529,-223369.2094498787
-223369.8309498529,-223369.1149250938
-223369.8309498529,-223369.1096957541
-223369.8309498529,-223369.2642457440
-223369.8309498529,-223369.2791006193
-223369.8309498529,-223368.4481733753
-223369.8309498529,-223368.8547227249
-223369.8309498529,-223369.5969871253
-223369.8309498529,-223369.5507584974
-223369.8309498529,-223368.9504343104
-223369.8309498529,-223369.4597045153
-223369.8309498529,-223369.2690741275
-223369.8309498529,-223369.3577118759
-223369.8309498529,-223369.1598429717
-223369.8309498529,-223369.1914724897
-223369.8309498529,-223369.4186964926
-223369.8309498529,-223369.0730985250
-223369.8309498529,-223369.3959456977
-223369.8309498529,-223369.3357430488
-223369.8309498529,-223368.7516550539
-223369.8309498529,-223369.2752457744
-223369.8309498529,-223369.3419300105
-223369.8309498529,-223369.4303404046
-223369.8309498529,-223369.4647398859
-223369.8309498529,-223369.4332942416
-223369.8309498529,-223369.1852761005
-223369.8309498529,-223369.0891203159
-223369.8309498529,-223369.0859333864
-223369.8309498529,-223369.0088563092
-223369.8309498529,-223369.5433775083
-223369.8309498529,-223368.9887734441
-223369.8309498529,-223368.9586070650
-223369.8309498529,-223369.1934071848
-223369.8309498529,-223369.0726188662
-223369.8309498529,-223369.1516069179
-223369.8309498529,-223369.2715562362
-223369.8309498529,-223368.9432468094
-223369.8309498529,-223369.1867064456
-223369.8309498529,-223368.7759768140
-223369.8309498529,-223369.8321288289
-223369.8321288289,-223368.8428566136
-223369.8321288289,-223369.3883006453
-223369.8321288289,-223369.6516580455
-223369.8321288289,-223369.2658680003
-223369.8321288289,-223368.6817280138
-223369.8321288289,-223369.4509249615
-223369.8321288289,-223368.9176726835
-223369.8321288289,-223369.1984361744
-223369.8321288289,-223369.0966893118
-223369.8321288289,-223368.9274601788
-223369.8321288289,-223369.4150895734
-223369.8321288289,-223369.1597282418
-223369.8321288289,-223369.1693370703
-223369.8321288289,-223369.0421653596
-223369.8321288289,-223369.3175330115
-223369.8321288289,-223369.4139783325
-223369.8321288289,-223369.7542691129
-223369.7542691129,-223369.2546889408
-223369.7542691129,-223369.3098701382
-223369.7542691129,-223369.8325997989
-223369.8325997989,-223368.8815975794
-223369.8325997989,-223368.9966171290
-223369.8325997989,-223369.2348067276
-223369.8325997989,-223369.1069129181
-223369.8325997989,-223369.3346917908
-223369.8325997989,-223369.2867351023
-223369.8325997989,-223369.5382604485
-223369.8325997989,-223369.3455647007
-223369.8325997989,-223369.3985436196
-223369.8325997989,-223369.6994192665
-223369.6994192665,-223369.1954264558
-223369.6994192665,-223369.0620235490
-223369.6994192665,-223369.0048490299
-223369.6994192665,-223369.1910200625
-223369.6994192665,-223369.3956316731
-223369.6994192665,-223369.1067904240
-223369.6994192665,-223369.4125997208
-223369.6994192665,-223369.0919741953
-223369.6994192665,-223368.5701069485
-223369.6994192665,-223369.1318247038
-223369.6994192665,-223368.7142700950
-223369.6994192665,-223369.0901686325
-223369.6994192665,-223369.3057333534
-223369.6994192665,-223369.4071986270
-223369.6994192665,-223368.8948699600
-223369.6994192665,-223369.4793442958
-223369.6994192665,-223368.9613293053
-223369.6994192665,-223369.4358779617
-223369.6994192665,-223369.3438488641
-223369.6994192665,-223368.9210487227
-223369.6994192665,-223369.0816478016
-223369.6994192665,-223369.1821162115
-223369.6994192665,-223369.1348048624
-223369.6994192665,-223369.3566683100
-223369.3566683100,-223368.9415285297
-223369.3566683100,-223368.5136463644
-223369.3566683100,-223368.9052728301
-223369.3566683100,-223368.8489341016
-223369.3566683100,-223368.6638877219
-223369.3566683100,-223368.4503670383
-223369.3566683100,-223368.6158063457
-223369.3566683100,-223368.6929839419
-223369.3566683100,-223368.3897043206
-223369.3566683100,-223368.8610289119
-223369.3566683100,-223368.4944053352
-223369.3566683100,-223368.7085103967
-223369.3566683100,-223368.4910837880
-223369.3566683100,-223368.9167242098
-223369.3566683100,-223368.6384938339
-223369.3566683100,-223368.3493636595
-223369.3566683100,-223369.0363295742
-223369.3566683100,-223369.2021256982
-223369.3566683100,-223368.7372113666
-223369.3566683100,-223368.9259243953
-223369.3566683100,-223368.6565131641
-223369.3566683100,-223368.8255966682
-223369.3566683100,-223369.0668193891
-223369.3566683100,-223368.6168993999
-223369.3566683100,-223368.9789094971
-223369.3566683100,-223368.8151743122
-223369.3566683100,-223368.8317870642
-223369.3566683100,-223368.4784823830
-223369.3566683100,-223368.7655575189
-223369.3566683100,-223368.7676124690
-223369.3566683100,-223368.8183440256
-223369.3566683100,-223369.1514497587
-223369.3566683100,-223368.9903272421
-223369.3566683100,-223369.3887759988
-223369.3887759988,-223368.8462819184
-223369.3887759988,-223368.5772302577
-223369.3887759988,-223368.8503759179
-223369.3887759988,-223369.1316801541
-223369.3887759988,-223368.5793955838
-223369.3887759988,-223368.9902123082
-223369.3887759988,-223369.0097768480
-223369.3887759988,-223368.2643321271
-223369.3887759988,-223368.8332102970
-223369.3887759988,-223368.6170738188
-223369.3887759988,-223368.1695669859
-223369.3887759988,-223369.0875584676
-223369.3887759988,-223369.4833198832
-223369.4833198832,-223369.0104804201
-223369.4833198832,-223369.3835937819
-223369.4833198832,-223369.2951218590
-223369.4833198832,-223369.0594196191
-223369.4833198832,-223368.7383699824
-223369.4833198832,-223368.7126683778
-223369.4833198832,-223368.7982294585
-223369.4833198832,-223368.6443205199
-223369.4833198832,-223369.3186988940
-223369.4833198832,-223368.8341719541
-223369.4833198832,-223368.7783788477
-223369.4833198832,-223368.9164549058
-223369.4833198832,-223368.9505938079
-223369.4833198832,-223369.0600732096
-223369.4833198832,-223368.9452754621
-223369.4833198832,-223369.0697260745
-223369.4833198832,-223368.9520584445
-223369.4833198832,-223369.1741867615
-223369.4833198832,-223369.1764059465
-223369.4833198832,-223368.7213030494
-223369.4833198832,-223368.4359307163
-223369.4833198832,-223368.5059890236
-223369.4833198832,-223369.2837383721
-223369.4833198832,-223369.1269272284
-223369.4833198832,-223369.1754793264
-223369.4833198832,-223368.7737909706
-223369.4833198832,-223369.2646141930
-223369.4833198832,-223369.2737503605
-223369.4833198832,-223368.9454492775
-223369.4833198832,-223368.7246867398
-223369.4833198832,-223368.9078085573
-223369.4833198832,-223368.9891393787
-223369.4833198832,-223369.4147073991
-223369.4147073991,-223368.9483007339
-223369.4147073991,-223368.6368508563
-223369.4147073991,-223368.8676055621
-223369.4147073991,-223368.8191882773
-223369.4147073991,-223368.6387991268
-223369.4147073991,-223369.1013984274
-223369.4147073991,-223369.4345395209
-223369.4345395209,-223368.4579804403
-223369.4345395209,-223368.9447102760
-223369.4345395209,-223369.0268313499
-223369.4345395209,-223368.5815993543
-223369.4345395209,-223368.8724287869
-223369.4345395209,-223369.1126685670
-223369.4345395209,-223368.7980287305
-223369.4345395209,-223368.8620407358
-223369.4345395209,-223368.8807633034
-223369.4345395209,-223368.9154175801
-223369.4345395209,-223368.9272518691
-223369.4345395209,-223369.4402214571
-223369.4402214571,-223368.3860132136
-223369.4402214571,-223368.4361691638
-223369.4402214571,-223368.3823430224
-223369.4402214571,-223369.2427997639
-223369.4402214571,-223368.4361703331
-223369.4402214571,-223368.8148715432
-223369.4402214571,-223368.7365230960
-223369.4402214571,-223368.9957840053
-223369.4402214571,-223368.7628220136
-223369.4402214571,-223368.6076469257
-223369.4402214571,-223368.9237180963
-223369.4402214571,-223369.0553625734
-223369.4402214571,-223369.3166673747
-223369.4402214571,-223368.6106859795
-223369.4402214571,-223369.0659208993
-223369.4402214571,-223369.1812081371
-223369.4402214571,-223368.5163446260
-223369.4402214571,-223368.4923357348
-223369.4402214571,-223368.3984388923
-223369.4402214571,-223368.9141090370
-223369.4402214571,-223368.6255189066
-223369.4402214571,-223368.7704914444
-223369.4402214571,-223368.6514806378
-223369.4402214571,-223369.0784566211
-223369.4402214571,-223368.6487070609
-223369.4402214571,-223369.2480615281
-223369.2480615281,-223369.1704600320
-223369.2480615281,-223368.4377273118
-223369.2480615281,-223368.5988538027
-223369.2480615281,-223368.2282442538
-223369.2480615281,-223368.7318778862
-223369.2480615281,-223369.1394950702
-223369.2480615281,-223369.3120444673
-223369.3120444673,-223369.1710650972
-223369.3120444673,-223368.8903661426
-223369.3120444673,-223369.3007371924
-223369.3007371924,-223369.1674597257
-223369.3007371924,-223368.8646303756
-223369.3007371924,-223369.1036906965
-223369.3007371924,-223368.3303193085
-223369.3007371924,-223368.6312063690
-223369.3007371924,-223368.6405991898
-223369.3007371924,-223368.8686036561
-223369.3007371924,-223369.0201702428
-223369.3007371924,-223369.1436598626
-223369.3007371924,-223368.5953279309
-223369.3007371924,-223368.6688778957
-223369.3007371924,-223368.8479351773
-223369.3007371924,-223368.8490607984
-223369.3007371924,-223368.8156921670
-223369.3007371924,-223369.1142039415
-223369.3007371924,-223368.5391617683
-223369.3007371924,-223368.2572658472
-223369.3007371924,-223369.4283199581
-223369.4283199581,-223369.2094210785
-223369.4283199581,-223368.9820368201
-223369.4283199581,-223368.7228772281
-223369.4283199581,-223368.7185022290
-223369.4283199581,-223368.6533498459
-223369.4283199581,-223368.7513935015
-223369.4283199581,-223369.5394461452
-223369.5394461452,-223369.0398457514
-223369.5394461452,-223368.7240669754
-223369.5394461452,-223369.4188051695
-223369.5394461452,-223369.1110083350
-223369.5394461452,-223368.6063668740
-223369.5394461452,-223368.8468977803
-223369.5394461452,-223369.0421083909
-223369.5394461452,-223368.6990390051
-223369.5394461452,-223368.9867482361
-223369.5394461452,-223369.1468417125
-223369.5394461452,-223368.2928657759
-223369.5394461452,-223368.5179326473
-223369.5394461452,-223368.9548470585
-223369.5394461452,-223369.4358207414
-223369.5394461452,-223369.0904533574
-223369.5394461452,-223368.8811828481
-223369.5394461452,-223369.1726923578
-223369.5394461452,-223369.3599453439
-223369.5394461452,-223368.4608841732
-223369.5394461452,-223369.0746971803
-223369.5394461452,-223368.5668773465
