last_energy,proposed_energy
-27917.03531091936,-27916.314645929724
-27917.03531091936,-27916.084344234558
-27917.03531091936,-27916.741972102216
-27917.03531091936,-27915.945446567872
-27917.03531091936,-27916.962971262466
-27917.03531091936,-27916.86572202396
-27917.03531091936,-27916.391354477815
-27917.03531091936,-27916.741174045615
-27917.03531091936,-27916.221133397663
-27917.03531091936,-27916.656620647416
-27917.03531091936,-27916.460706951857
-27917.03531091936,-27916.80834613995
-27917.03531091936,-27916.613590552417
-27917.03531091936,-27916.666161999812
-27917.03531091936,-27916.63631226137
-27917.03531091936,-27916.353334833984
-27917.03531091936,-27916.428775702505
-27917.03531091936,-27916.516750518098
-27917.03531091936,-27916.480255036262
-27917.03531091936,-27916.69717618061
-27917.03531091936,-27916.780345278366
-27917.03531091936,-27916.88364714981
-27917.03531091936,-27916.792674700773
-27917.03531091936,-27916.626400293262
-27917.03531091936,-27916.67243124909
-27917.03531091936,-27916.791905826856
-27917.03531091936,-27916.879397210745
-27917.03531091936,-27916.764741421124
-27917.03531091936,-27916.687964528275
-27917.03531091936,-27917.063088854582
-27917.063088854582,-27916.696945318152
-27917.063088854582,-27916.964578344425
-27917.063088854582,-27916.149128045483
-27917.063088854582,-27916.92691314874
-27917.063088854582,-27916.755276424043
-27917.063088854582,-27916.396029545827
-27917.063088854582,-27916.85260967246
-27917.063088854582,-27917.157828744537
-27917.157828744537,-27916.581761436617
-27917.157828744537,-27916.5273803585
-27917.157828744537,-27916.6553096855
-27917.157828744537,-27916.267471911517
-27917.157828744537,-27917.171718941077
-27917.171718941077,-27916.741343936184
-27917.171718941077,-27916.75498448758
-27917.171718941077,-27916.410967670767
-27917.171718941077,-27917.10628872855
-27917.171718941077,-27916.96021734352
-27917.171718941077,-27916.81411872045
-27917.171718941077,-27917.12202967012
-27917.12202967012,-27916.38645340722
-27917.12202967012,-27917.134826517777
-27917.134826517777,-27916.682022200763
-27917.134826517777,-27917.051564836787
-27917.051564836787,-27916.540376726756
-27917.051564836787,-27916.711482645795
-27917.051564836787,-27916.706996852205
-27917.051564836787,-27916.45625523154
-27917.051564836787,-27915.975646168743
-27917.051564836787,-27916.49145651881
-27917.051564836787,-27916.362241968374
-27917.051564836787,-27916.04825287355
-27917.051564836787,-27916.69419960651
-27917.051564836787,-27917.13918746879
-27917.13918746879,-27917.13918746879
-27917.13918746879,-27917.00225760244
-27917.13918746879,-27916.674744015236
-27917.13918746879,-27916.78510344369
-27917.13918746879,-27916.673070224264
-27917.13918746879,-27916.940942569683
-27917.13918746879,-27916.3427064241
-27917.13918746879,-27916.985637656086
-27917.13918746879,-27916.84303194834
-27917.13918746879,-27916.55448735757
-27917.13918746879,-27916.809558599227
-27917.13918746879,-27916.648557136727
-27917.13918746879,-27916.92302094216
-27917.13918746879,-27916.46843391674
-27917.13918746879,-27916.66984965171
-27917.13918746879,-27916.616853950592
-27917.13918746879,-27916.93135897944
-27917.13918746879,-27916.72588437178
-27917.13918746879,-27916.364301856756
-27917.13918746879,-27916.822368576264
-27917.13918746879,-27916.669849651706
-27917.13918746879,-27916.72820012969
-27917.13918746879,-27916.814589744004
-27917.13918746879,-27917.001816536176
-27917.13918746879,-27916.97580454284
-27917.13918746879,-27916.889323073014
-27917.13918746879,-27916.922387137085
-27917.13918746879,-27916.740178810633
-27917.13918746879,-27916.921345796585
-27917.13918746879,-27916.422303697087
-27917.13918746879,-27916.97604304264
-27917.13918746879,-27916.212380712885
-27917.13918746879,-27916.792634447116
-27917.13918746879,-27917.281472724764
-27917.281472724764,-27916.916121983108
-27917.281472724764,-27916.88052797859
-27917.281472724764,-27916.743090188942
-27917.281472724764,-27916.583216802992
-27917.281472724764,-27916.985907984636
-27917.281472724764,-27916.90921601867
-27917.281472724764,-27916.483643628657
-27917.281472724764,-27916.78534062037
-27917.281472724764,-27917.062032442598
-27917.281472724764,-27916.75410172972
-27917.281472724764,-27916.58901341827
-27917.281472724764,-27916.867496394276
-27917.281472724764,-27916.238503859313
-27917.281472724764,-27916.519883393645
-27917.281472724764,-27917.25322344962
-27917.25322344962,-27916.71194753922
-27917.25322344962,-27916.75378046196
-27917.25322344962,-27916.6804912052
-27917.25322344962,-27916.786570510783
-27917.25322344962,-27916.611909134306
-27917.25322344962,-27916.561998390847
-27917.25322344962,-27917.260623003527
-27917.260623003527,-27917.215593455996
-27917.260623003527,-27916.509961438198
-27917.260623003527,-27917.115417826215
-27917.260623003527,-27916.770208815815
-27917.260623003527,-27917.044053223584
-27917.260623003527,-27916.95842962042
-27917.260623003527,-27916.37741461595
-27917.260623003527,-27917.05689426933
-27917.260623003527,-27916.965594292098
-27917.260623003527,-27916.787503662432
-27917.260623003527,-27917.523673028838
-27917.523673028838,-27917.34291048754
-27917.523673028838,-27917.010444639076
-27917.523673028838,-27917.3491219308
-27917.523673028838,-27917.102870967108
-27917.523673028838,-27916.9456309688
-27917.523673028838,-27917.325736399187
-27917.523673028838,-27916.820330327824
-27917.523673028838,-27917.71235948789
-27917.71235948789,-27917.18829584285
-27917.71235948789,-27917.464388932
-27917.71235948789,-27917.68458375009
-27917.68458375009,-27917.56680359262
-27917.56680359262,-27916.586313849428
-27917.56680359262,-27916.85837325301
-27917.56680359262,-27917.158601689684
-27917.56680359262,-27917.14324615083
-27917.56680359262,-27917.053981031033
-27917.56680359262,-27916.810170869063
-27917.56680359262,-27917.359604766483
-27917.56680359262,-27917.293226808055
-27917.56680359262,-27916.893464940375
-27917.56680359262,-27917.503985378436
-27917.56680359262,-27917.48511605591
-27917.56680359262,-27917.139072193033
-27917.56680359262,-27917.305585088794
-27917.56680359262,-27917.210823395697
-27917.56680359262,-27916.9373687116
-27917.56680359262,-27917.145593226327
-27917.56680359262,-27917.071003540063
-27917.56680359262,-27916.88427074989
-27917.56680359262,-27917.167751401117
-27917.56680359262,-27917.112886252962
-27917.56680359262,-27917.204467399497
-27917.56680359262,-27917.124481287316
-27917.56680359262,-27917.06693344232
-27917.56680359262,-27917.565216726696
-27917.565216726696,-27917.23393028508
-27917.565216726696,-27917.49642911618
-27917.565216726696,-27916.78786832997
-27917.565216726696,-27917.33943342905
-27917.565216726696,-27917.165664255466
-27917.565216726696,-27916.710482224742
-27917.565216726696,-27917.247649973222
-27917.565216726696,-27916.817532223056
-27917.565216726696,-27917.423788194807
-27917.565216726696,-27917.00840307202
-27917.565216726696,-27917.196615201912
-27917.565216726696,-27916.93442693448
-27917.565216726696,-27917.590275445575
-27917.590275445575,-27917.30859346557
-27917.590275445575,-27917.255519090068
-27917.590275445575,-27917.26882936264
-27917.590275445575,-27917.07975496652
-27917.590275445575,-27917.4019209659
-27917.590275445575,-27917.244509648423
-27917.590275445575,-27916.95261741092
-27917.590275445575,-27917.239076673068
-27917.590275445575,-27917.085033151645
-27917.590275445575,-27917.069912333132
-27917.590275445575,-27917.447282961544
-27917.590275445575,-27916.848530350555
-27917.590275445575,-27917.10156491222
-27917.590275445575,-27916.814963294106
-27917.590275445575,-27916.843904377227
-27917.590275445575,-27917.17140980361
-27917.590275445575,-27916.952406262437
-27917.590275445575,-27917.42107129103
-27917.590275445575,-27917.46476199154
-27917.590275445575,-27917.144131856636
-27917.590275445575,-27917.8252188071
-27917.8252188071,-27917.71671700265
-27917.71671700265,-27917.377616453698
-27917.71671700265,-27917.314009818976
-27917.71671700265,-27917.41535810075
-27917.71671700265,-27917.684855228872
-27917.71671700265,-27917.475104497455
-27917.71671700265,-27917.541730845238
-27917.71671700265,-27917.438560199196
-27917.71671700265,-27917.199884881313
-27917.71671700265,-27917.237415265547
-27917.71671700265,-27917.29943785232
-27917.71671700265,-27916.944852753582
-27917.71671700265,-27917.06562554543
-27917.71671700265,-27917.706922034347
-27917.71671700265,-27917.37659972693
-27917.71671700265,-27917.00043651706
-27917.71671700265,-27916.76064421574
-27917.71671700265,-27917.188362301178
-27917.71671700265,-27917.21517038795
-27917.71671700265,-27917.84761523441
-27917.84761523441,-27917.152230787404
-27917.84761523441,-27917.699633971537
-27917.84761523441,-27917.661890592055
-27917.84761523441,-27917.390142677592
-27917.84761523441,-27916.93524776506
-27917.84761523441,-27917.093395172906
-27917.84761523441,-27917.424970387678
-27917.84761523441,-27917.617563409134
-27917.84761523441,-27917.333793573856
-27917.84761523441,-27917.261147890757
-27917.84761523441,-27917.064116814414
-27917.84761523441,-27917.92046064457
-27917.92046064457,-27917.615668254923
-27917.92046064457,-27917.013886677436
-27917.92046064457,-27917.482770511822
-27917.92046064457,-27917.585294293272
-27917.92046064457,-27917.106222723818
-27917.92046064457,-27917.612215849953
-27917.92046064457,-27917.8469721112
-27917.8469721112,-27917.052286603448
-27917.8469721112,-27917.245326291937
-27917.8469721112,-27917.106273775687
-27917.8469721112,-27917.436329533324
-27917.8469721112,-27917.569778630153
-27917.8469721112,-27917.969522916403
-27917.969522916403,-27917.58187553408
-27917.969522916403,-27917.6037570896
-27917.969522916403,-27917.570303725923
-27917.969522916403,-27917.44933067546
-27917.969522916403,-27917.594184126363
-27917.969522916403,-27917.746121848075
-27917.969522916403,-27917.797101919867
-27917.797101919867,-27917.425667354753
-27917.797101919867,-27917.53324211546
-27917.797101919867,-27917.636049790523
-27917.797101919867,-27917.726775157316
-27917.797101919867,-27917.452761230226
-27917.797101919867,-27917.04515344123
-27917.797101919867,-27917.33934601261
-27917.797101919867,-27917.088758852682
-27917.797101919867,-27917.54149848914
-27917.797101919867,-27917.430144538135
-27917.797101919867,-27917.219323362075
-27917.797101919867,-27917.646206026733
-27917.797101919867,-27917.30161599535
-27917.797101919867,-27917.0888094777
-27917.797101919867,-27917.388275236666
-27917.797101919867,-27917.6033475668
-27917.797101919867,-27917.72963319325
-27917.797101919867,-27917.77259954734
-27917.77259954734,-27917.48852629878
-27917.77259954734,-27917.255123756357
-27917.77259954734,-27917.149086388636
-27917.77259954734,-27917.048492993177
-27917.77259954734,-27917.660985628027
-27917.77259954734,-27917.46973027951
-27917.77259954734,-27917.62099453954
-27917.77259954734,-27917.7899134748
-27917.7899134748,-27917.575457573264
-27917.7899134748,-27917.426624355652
-27917.7899134748,-27917.94846494292
-27917.94846494292,-27917.915424119026
-27917.915424119026,-27917.653731067898
-27917.915424119026,-27917.413290846544
-27917.915424119026,-27917.88934321835
-27917.915424119026,-27917.672183305203
-27917.915424119026,-27917.674704211702
-27917.915424119026,-27917.645996722695
-27917.915424119026,-27917.552970540673
-27917.915424119026,-27917.56576196954
-27917.915424119026,-27917.623588432212
-27917.915424119026,-27917.80848755355
-27917.915424119026,-27917.880648889248
-27917.880648889248,-27917.39053985392
-27917.880648889248,-27917.130136982698
-27917.880648889248,-27917.9741776118
-27917.9741776118,-27918.01437891065
-27918.01437891065,-27917.56328963661
-27918.01437891065,-27917.525152145787
-27918.01437891065,-27917.74293993092
-27918.01437891065,-27917.76756884675
-27918.01437891065,-27917.608563810692
-27918.01437891065,-27918.226989298404
-27918.226989298404,-27917.47936075538
-27918.226989298404,-27917.559133854316
-27918.226989298404,-27917.71786857985
-27918.226989298404,-27917.691137434926
-27918.226989298404,-27917.880729493976
-27918.226989298404,-27918.089704912134
-27918.226989298404,-27917.802464945344
-27918.226989298404,-27918.123377868214
-27918.226989298404,-27917.610162891007
-27918.226989298404,-27917.832681871394
-27918.226989298404,-27917.84451730055
-27918.226989298404,-27918.519014929698
-27918.519014929698,-27917.760815936086
-27918.519014929698,-27918.544350173906
-27918.544350173906,-27918.205648379047
-27918.544350173906,-27918.17633626659
-27918.544350173906,-27918.363892068075
-27918.544350173906,-27918.528704628166
-27918.528704628166,-27917.831523253146
-27918.528704628166,-27917.8886565904
-27918.528704628166,-27918.2714910971
-27918.528704628166,-27918.38118140571
-27918.528704628166,-27918.34075904796
-27918.528704628166,-27917.935794885318
-27918.528704628166,-27918.308012528913
-27918.528704628166,-27918.367709018687
-27918.528704628166,-27918.42831682112
-27918.528704628166,-27917.825489414015
-27918.528704628166,-27918.64669693658
-27918.64669693658,-27918.404709729482
-27918.64669693658,-27918.262377907744
-27918.64669693658,-27918.427301126496
-27918.64669693658,-27918.267760214974
-27918.64669693658,-27917.956805252656
-27918.64669693658,-27918.459049724246
-27918.64669693658,-27917.879893775847
-27918.64669693658,-27918.49397428781
-27918.64669693658,-27918.83092873778
-27918.83092873778,-27918.305021481574
-27918.83092873778,-27918.43727693957
-27918.83092873778,-27918.301120937504
-27918.83092873778,-27918.679313754066
-27918.83092873778,-27918.52523036051
-27918.83092873778,-27918.64546800434
-27918.83092873778,-27917.86168256596
-27918.83092873778,-27918.67931375407
-27918.83092873778,-27917.999150257652
-27918.83092873778,-27918.32747865474
-27918.83092873778,-27918.64320808914
-27918.83092873778,-27918.44302496506
-27918.83092873778,-27918.07338746637
-27918.83092873778,-27918.328353851837
-27918.83092873778,-27918.110431508947
-27918.83092873778,-27918.184129348047
-27918.83092873778,-27918.00935725085
-27918.83092873778,-27918.076851669943
-27918.83092873778,-27918.545838385493
-27918.83092873778,-27918.430899068357
-27918.83092873778,-27918.786725665235
-27918.83092873778,-27918.46920096073
-27918.83092873778,-27918.55703617592
-27918.83092873778,-27917.894101651673
-27918.83092873778,-27917.932359144183
-27918.83092873778,-27918.112443145823
-27918.83092873778,-27918.114580264435
-27918.83092873778,-27918.198181843778
-27918.83092873778,-27918.53124077601
-27918.83092873778,-27918.48838894549
-27918.83092873778,-27918.322097959426
-27918.83092873778,-27918.126205608703
-27918.83092873778,-27918.32765864227
-27918.83092873778,-27918.736502134765
-27918.83092873778,-27918.545827922346
-27918.83092873778,-27918.06536226339
-27918.83092873778,-27918.37413600092
-27918.83092873778,-27918.524819976054
-27918.83092873778,-27918.698601351924
-27918.83092873778,-27918.37413600092
-27918.83092873778,-27918.586147764952
-27918.83092873778,-27918.92996356647
-27918.92996356647,-27918.381459639648
-27918.92996356647,-27918.21401795213
-27918.92996356647,-27918.644132130175
-27918.92996356647,-27918.47027178327
-27918.92996356647,-27918.04636089591
-27918.92996356647,-27918.36856097645
-27918.92996356647,-27919.072023991324
-27919.072023991324,-27918.171899830973
-27919.072023991324,-27918.40176326077
-27919.072023991324,-27918.796178241584
-27919.072023991324,-27918.83423679669
-27919.072023991324,-27918.487586029296
-27919.072023991324,-27918.13053615627
-27919.072023991324,-27918.647853699506
-27919.072023991324,-27918.37057852511
-27919.072023991324,-27919.168917854447
-27919.168917854447,-27918.85064111523
-27919.168917854447,-27918.87873551401
-27919.168917854447,-27918.331026475196
-27919.168917854447,-27918.24823836402
-27919.168917854447,-27918.361225540502
-27919.168917854447,-27918.803285264956
-27919.168917854447,-27919.24201545496
-27919.24201545496,-27918.75346682606
-27919.24201545496,-27919.128326871
-27919.24201545496,-27918.825008661588
-27919.24201545496,-27918.90961366037
-27919.24201545496,-27919.277208225587
-27919.277208225587,-27919.0114439885
-27919.277208225587,-27918.992208412128
-27919.277208225587,-27918.66615891433
-27919.277208225587,-27918.89252274377
-27919.277208225587,-27918.738561441285
-27919.277208225587,-27918.65953629173
-27919.277208225587,-27918.504328924995
-27919.277208225587,-27919.24264111981
-27919.277208225587,-27918.86312370416
-27919.277208225587,-27918.630277219105
-27919.277208225587,-27918.571060192153
-27919.277208225587,-27918.546183159346
-27919.277208225587,-27919.0114439885
-27919.277208225587,-27918.953439426812
-27919.277208225587,-27919.426248471387
-27919.426248471387,-27919.08813188757
-27919.426248471387,-27919.165959669182
-27919.426248471387,-27918.88208455912
-27919.426248471387,-27918.695821073496
-27919.426248471387,-27918.85694634821
-27919.426248471387,-27918.79175401197
-27919.426248471387,-27918.943016839094
-27919.426248471387,-27918.529938880318
-27919.426248471387,-27918.80660473924
-27919.426248471387,-27918.798316533735
-27919.426248471387,-27919.060703123916
-27919.426248471387,-27919.088747727168
-27919.426248471387,-27919.207390336498
-27919.426248471387,-27918.759959874842
-27919.426248471387,-27918.454968292004
-27919.426248471387,-27919.016712620345
-27919.426248471387,-27918.572102154885
-27919.426248471387,-27918.516321968447
-27919.426248471387,-27918.944861846376
-27919.426248471387,-27919.25230311131
-27919.426248471387,-27918.58377509562
-27919.426248471387,-27918.877435148133
-27919.426248471387,-27919.22127738399
-27919.426248471387,-27918.595994301457
-27919.426248471387,-27918.951545226755
-27919.426248471387,-27918.92482126818
-27919.426248471387,-27918.964988524596
-27919.426248471387,-27919.047576321238
-27919.426248471387,-27918.915471724715
-27919.426248471387,-27918.631080328898
-27919.426248471387,-27918.516321968447
-27919.426248471387,-27918.925619304075
-27919.426248471387,-27918.67337477806
-27919.426248471387,-27918.67337477806
-27919.426248471387,-27919.18718905495
-27919.426248471387,-27918.66370232805
-27919.426248471387,-27918.92284507558
-27919.426248471387,-27918.579617632182
-27919.426248471387,-27919.15835008845
-27919.426248471387,-27918.670541082844
-27919.426248471387,-27918.54731288052
-27919.426248471387,-27919.10139138077
-27919.426248471387,-27918.899284236257
-27919.426248471387,-27919.178250821435
-27919.426248471387,-27919.030060663954
-27919.426248471387,-27918.984041533913
-27919.426248471387,-27919.035279264877
-27919.426248471387,-27919.21852479804
-27919.426248471387,-27918.707085968126
-27919.426248471387,-27918.601930743764
-27919.426248471387,-27918.927440925316
-27919.426248471387,-27919.28204486677
-27919.426248471387,-27919.323250866786
-27919.426248471387,-27919.088586856007
-27919.426248471387,-27919.226158014855
-27919.426248471387,-27918.791754011967
-27919.426248471387,-27918.80994711441
-27919.426248471387,-27919.114923520687
-27919.426248471387,-27919.211669373533
-27919.426248471387,-27919.297855496185
-27919.426248471387,-27919.08161108802
-27919.426248471387,-27919.013988392828
-27919.426248471387,-27918.611188019953
-27919.426248471387,-27919.050341075308
-27919.426248471387,-27919.323250866793
-27919.426248471387,-27918.623719975592
-27919.426248471387,-27919.20164899255
-27919.426248471387,-27918.916737439988
-27919.426248471387,-27918.86008439969
-27919.426248471387,-27919.547759883833
-27919.547759883833,-27919.303753366305
-27919.547759883833,-27919.229092361304
-27919.547759883833,-27918.773209159142
-27919.547759883833,-27918.746054491377
-27919.547759883833,-27918.931303043017
-27919.547759883833,-27918.96511236933
-27919.547759883833,-27919.321718402516
-27919.547759883833,-27918.7490501516
-27919.547759883833,-27918.90387883107
-27919.547759883833,-27918.834474269755
-27919.547759883833,-27918.56373289843
-27919.547759883833,-27919.089886308084
-27919.547759883833,-27918.840251923586
-27919.547759883833,-27919.157309814647
-27919.547759883833,-27919.220663951113
-27919.547759883833,-27918.700080808183
-27919.547759883833,-27919.086281409203
-27919.547759883833,-27918.984079301124
-27919.547759883833,-27918.694642518527
-27919.547759883833,-27918.540426251115
-27919.547759883833,-27918.886437285073
-27919.547759883833,-27918.53535507798
-27919.547759883833,-27918.48250602793
-27919.547759883833,-27918.821520072786
-27919.547759883833,-27918.53535507798
-27919.547759883833,-27918.593139545206
-27919.547759883833,-27918.85903808917
-27919.547759883833,-27919.062267828267
-27919.547759883833,-27918.96873689181
-27919.547759883833,-27919.137715858073
-27919.547759883833,-27919.44406207227
-27919.547759883833,-27919.472309447614
-27919.547759883833,-27919.377144487076
-27919.547759883833,-27918.98143879467
-27919.547759883833,-27918.50915665633
-27919.547759883833,-27918.710127072467
-27919.547759883833,-27918.7490501516
-27919.547759883833,-27919.44437190502
-27919.547759883833,-27918.794374318706
-27919.547759883833,-27918.886437285073
-27919.547759883833,-27919.58729996095
-27919.58729996095,-27918.72821282369
-27919.58729996095,-27919.28969268863
-27919.58729996095,-27918.832691950134
-27919.58729996095,-27918.787389244906
-27919.58729996095,-27919.485599827392
-27919.58729996095,-27918.935057283907
-27919.58729996095,-27919.414692639613
-27919.58729996095,-27918.904506452105
-27919.58729996095,-27919.29320465604
-27919.58729996095,-27919.595904224807
-27919.595904224807,-27919.520933207717
-27919.595904224807,-27919.174574761786
-27919.595904224807,-27918.94782434661
-27919.595904224807,-27918.672371228564
-27919.595904224807,-27918.74875038883
-27919.595904224807,-27918.948453254678
-27919.595904224807,-27918.914331411484
-27919.595904224807,-27919.33484538546
-27919.595904224807,-27918.633784949478
-27919.595904224807,-27919.318587250833
-27919.595904224807,-27919.72271695091
-27919.72271695091,-27918.89825036206
-27919.72271695091,-27919.34244280666
-27919.72271695091,-27919.231717936484
-27919.72271695091,-27919.075113993968
-27919.72271695091,-27919.320202819275
-27919.72271695091,-27919.01689803459
-27919.72271695091,-27919.900353074005
-27919.900353074005,-27919.900353074005
-27919.900353074005,-27919.171769415676
-27919.900353074005,-27919.611624701636
-27919.900353074005,-27919.24066227929
-27919.900353074005,-27919.73510814306
-27919.900353074005,-27919.46693242487
-27919.900353074005,-27919.16599046577
-27919.900353074005,-27919.868961184802
-27919.868961184802,-27918.80980513059
-27919.868961184802,-27919.433886117535
-27919.868961184802,-27919.103191680115
-27919.868961184802,-27919.219016912182
-27919.868961184802,-27919.637400240004
-27919.868961184802,-27919.421895056974
-27919.868961184802,-27919.30774100664
-27919.868961184802,-27919.923490717298
-27919.923490717298,-27919.635676476086
-27919.923490717298,-27919.000001387536
-27919.923490717298,-27919.873408114236
-27919.923490717298,-27919.05109497744
-27919.923490717298,-27919.669069981275
-27919.923490717298,-27919.301015106408
-27919.923490717298,-27919.749300109797
-27919.923490717298,-27919.343120790498
-27919.923490717298,-27919.77546992691
-27919.923490717298,-27919.404393342826
-27919.923490717298,-27919.226352126112
-27919.923490717298,-27919.95596666393
-27919.95596666393,-27919.305320533014
-27919.95596666393,-27919.38792640178
-27919.95596666393,-27919.710249458836
-27919.95596666393,-27919.121362730202
-27919.95596666393,-27920.07613400113
-27920.07613400113,-27919.800596484347
-27920.07613400113,-27919.710278133276
-27920.07613400113,-27919.782965776547
-27920.07613400113,-27919.637264941543
-27920.07613400113,-27919.477139227984
-27920.07613400113,-27919.55870799059
-27920.07613400113,-27919.51449386747
-27920.07613400113,-27919.245837551774
-27920.07613400113,-27920.03987201348
-27920.07613400113,-27919.839863611283
-27920.07613400113,-27919.886693767785
-27920.07613400113,-27919.52671941211
-27920.07613400113,-27919.374577435145
-27920.07613400113,-27919.3868559283
-27920.07613400113,-27919.69665900906
-27920.07613400113,-27919.68971949396
-27920.07613400113,-27919.231186592555
-27920.07613400113,-27919.360037801216
-27920.07613400113,-27919.919752323127
-27920.07613400113,-27919.28813457901
-27920.07613400113,-27919.875053617467
-27920.07613400113,-27919.97720012884
-27920.07613400113,-27919.91650160235
-27920.07613400113,-27919.52609494258
-27920.07613400113,-27919.103099711952
-27920.07613400113,-27919.13029926725
-27920.07613400113,-27919.157714101515
-27920.07613400113,-27919.65472682731
-27920.07613400113,-27919.572212353298
-27920.07613400113,-27919.640513827988
-27920.07613400113,-27919.793070181608
-27920.07613400113,-27920.049867978916
-27920.049867978916,-27919.064455826745
-27920.049867978916,-27919.623523808237
-27920.049867978916,-27919.90623718067
-27919.90623718067,-27919.52944441519
-27919.90623718067,-27919.141716475417
-27919.90623718067,-27919.31420623479
-27919.90623718067,-27919.94792021697
-27919.94792021697,-27919.458589791568
-27919.94792021697,-27919.762463551997
-27919.94792021697,-27919.21708201811
-27919.94792021697,-27919.185299932782
-27919.94792021697,-27919.391118902466
-27919.94792021697,-27919.68520170109
-27919.94792021697,-27919.99529886774
-27919.99529886774,-27919.62607159214
-27919.99529886774,-27920.286369150737
-27920.286369150737,-27919.696961006928
-27920.286369150737,-27920.344206705253
-27920.344206705253,-27919.782801818692
-27920.344206705253,-27919.920508645355
-27920.344206705253,-27919.62545667513
-27920.344206705253,-27919.63259373766
-27920.344206705253,-27919.216265869156
-27920.344206705253,-27919.712238237633
-27920.344206705253,-27920.1976844154
-27920.344206705253,-27919.99642315711
-27920.344206705253,-27919.99140828228
-27920.344206705253,-27920.07319519347
-27920.344206705253,-27919.98179514681
-27920.344206705253,-27919.803796932563
-27920.344206705253,-27919.79434148618
-27920.344206705253,-27919.29167384814
-27920.344206705253,-27919.844155417806
-27920.344206705253,-27919.417555796765
-27920.344206705253,-27919.920508645355
-27920.344206705253,-27920.31620269925
-27920.31620269925,-27919.417646332662
-27920.31620269925,-27919.248981720473
-27920.31620269925,-27920.56018359839
-27920.56018359839,-27920.25159341454
-27920.56018359839,-27920.08121340654
-27920.56018359839,-27919.52848162255
-27920.56018359839,-27919.993552952645
-27920.56018359839,-27919.54908276786
-27920.56018359839,-27920.258168975557
-27920.56018359839,-27920.334895996126
-27920.56018359839,-27919.999512115188
-27920.56018359839,-27919.7385727161
-27920.56018359839,-27920.36370366255
-27920.56018359839,-27919.897597027848
-27920.56018359839,-27920.80879149583
-27920.80879149583,-27920.527852281295
-27920.80879149583,-27919.83141258887
-27920.80879149583,-27920.576340819076
-27920.80879149583,-27919.947560540808
-27920.80879149583,-27920.57282413045
-27920.80879149583,-27919.909908385096
-27920.80879149583,-27920.4751514843
-27920.80879149583,-27920.370210817695
-27920.80879149583,-27920.95095368332
-27920.95095368332,-27920.563975269655
-27920.95095368332,-27920.726347141233
-27920.95095368332,-27920.131242627198
-27920.95095368332,-27920.25071551371
-27920.95095368332,-27920.0274025776
-27920.95095368332,-27920.190748965346
-27920.95095368332,-27920.80369543497
-27920.80369543497,-27919.73735740978
-27920.80369543497,-27920.084373468457
-27920.80369543497,-27920.115108226782
-27920.80369543497,-27920.659121109766
-27920.80369543497,-27920.807963708405
-27920.807963708405,-27920.736537057746
-27920.807963708405,-27920.440643947502
-27920.807963708405,-27920.16174370982
-27920.807963708405,-27919.985581440273
-27920.807963708405,-27920.396819555794
-27920.807963708405,-27920.041489696676
-27920.807963708405,-27920.515390460994
-27920.807963708405,-27920.046693805372
-27920.807963708405,-27920.68490679501
-27920.807963708405,-27920.49570118536
-27920.807963708405,-27920.694008098308
-27920.807963708405,-27920.112195982263
-27920.807963708405,-27920.66269864398
-27920.807963708405,-27919.867234681078
-27920.807963708405,-27920.655519179247
-27920.807963708405,-27920.497643134793
-27920.807963708405,-27919.623097947857
-27920.807963708405,-27920.56084973533
-27920.807963708405,-27920.631384475982
-27920.807963708405,-27919.99388004822
-27920.807963708405,-27920.730604117183
-27920.730604117183,-27920.31862807738
-27920.730604117183,-27920.548883572035
-27920.730604117183,-27919.798826903843
-27920.730604117183,-27920.460747723093
-27920.730604117183,-27919.97148467137
-27920.730604117183,-27920.308343162375
-27920.730604117183,-27920.461441215226
-27920.730604117183,-27920.165615819085
-27920.730604117183,-27919.519954552
-27920.730604117183,-27920.450713809954
-27920.730604117183,-27919.722430795628
-27920.730604117183,-27920.058458670574
-27920.730604117183,-27919.75086993791
-27920.730604117183,-27919.48639818001
-27920.730604117183,-27920.66279866654
-27920.730604117183,-27919.832674198875
-27920.730604117183,-27919.79118278861
-27920.730604117183,-27920.471856369215
-27920.730604117183,-27920.150459388
-27920.730604117183,-27920.086615714634
-27920.730604117183,-27920.56180232871
-27920.730604117183,-27920.493945138067
-27920.730604117183,-27919.926648406126
-27920.730604117183,-27920.647067983013
-27920.730604117183,-27920.726371257784
-27920.726371257784,-27919.82664588177
-27920.726371257784,-27919.729632516213
-27920.726371257784,-27920.20456034241
-27920.726371257784,-27919.882568811474
-27920.726371257784,-27920.48855553708
-27920.726371257784,-27919.639659877892
-27920.726371257784,-27919.941883900363
-27920.726371257784,-27920.40145806835
-27920.726371257784,-27920.36384744709
-27920.726371257784,-27920.00905397982
-27920.726371257784,-27919.719538795503
-27920.726371257784,-27919.906660620927
-27920.726371257784,-27920.148269443976
-27920.726371257784,-27920.395233420608
-27920.726371257784,-27920.43896121455
-27920.726371257784,-27920.658271897228
-27920.658271897228,-27920.074759705614
-27920.658271897228,-27919.93659398865
-27920.658271897228,-27920.553841844787
-27920.553841844787,-27920.54716448598
-27920.54716448598,-27919.58395435411
-27920.54716448598,-27920.126137802163
-27920.54716448598,-27919.397406012504
-27920.54716448598,-27919.948251621394
-27920.54716448598,-27919.607419510034
-27920.54716448598,-27920.391504152103
-27920.54716448598,-27919.734339694296
-27920.54716448598,-27920.212836167964
